Station Name,Sch. Arrival,Sch. Departure,Actual Arrival (Delay),Actual Departure (Delay),Distance
"['Station Name', 'BILASPUR JN', 'USLAPUR', 'GHUTKU', 'KALMITAR', 'KARGI ROAD', 'SALKA ROAD', 'BELGAHNA', 'TENGANMADA', 'KHONGSARA', 'BHANWAR TONK', 'KHODRI', 'PENDRA ROAD', 'HARRI', 'VENKATNAGAR', 'NIGAURA', 'JAITHARI', 'CHHULHA', 'ANUPPUR JN', 'AMLAI', 'BURHAR', 'SINGHPUR', 'SHAHDOL', 'BIRSINGHPUR', 'NOWROZABAD', 'KARKELI', 'UMARIA', 'CHANDIA ROAD', 'RUPAUND', 'JHALWARA', 'KATNI SOUTH', 'NIWAR', 'SANSARPUR', 'SLEEMANABAD RD', 'DUNDI', 'SIHORA ROAD', 'GOSALPUR', 'DEORI', 'ADHARTAL', 'JABALPUR', 'MADAN MAHAL', 'BHITONI', 'SRIDHAM', 'NARSINGHPUR', 'KARELI', 'GADARWARA', 'SALICHAUKA ROAD', 'PIPARIYA', 'SOHAGPUR', 'BAGRA TAWA', 'ITARSI JN', 'HOSHANGABAD', 'OBAIDULLA GANJ', 'MANDI DIP', 'HABIBGANJ', 'BHOPAL  JN', 'SANT HIRDARAM NAGAR', 'SEHORE', 'KALAPIPAL', 'SHUJALPUR', 'AKODIA', 'KALI SINDH', 'BERCHHA', 'MAKSI', 'TARANA ROAD', 'UJJAIN JN', 'VIKRAMNAGAR', 'KARCHHA', 'UNDASA MADHAWPU', 'NARANJIPUR', 'DEWAS', 'BARLAI', 'MANGLIYA GAON', 'LAKSHMIBAI NGR', 'INDORE JN BG']","['Sch. Arrival', 'Source', '10:56', '11:03', '11:13', '11:24', '11:35', '11:47', '11:58', '12:09', '12:27', '12:45', '13:10', '13:21', '13:32', '13:42', '13:53', '14:03', '14:20', '14:36', '14:47', '15:01', '15:20', '16:05', '16:15', '16:27', '16:49', '17:05', '17:28', '17:56', '18:50', '19:08', '19:16', '19:28', '19:38', '19:52', '20:04', '20:16', '20:26', '20:55', '21:16', '21:39', '21:54', '22:26', '22:40', '23:02', '23:18', '23:48', '00:08', '00:48', '01:50', '02:23', '03:09', '03:23', '03:42', '04:15', '04:51', '05:12', '05:40', '05:55', '06:09', '06:29', '06:43', '07:02', '07:11', '08:10', '08:43', '09:14', '09:29', '09:35', '09:48', '10:02', '10:13', '10:29', '10:50']","['Sch. Departure', '10:40', '10:58', '11:05', '11:15', '11:26', '11:37', '11:49', '12:00', '12:11', '12:29', '12:47', '13:15', '13:23', '13:34', '13:44', '13:55', '14:05', '14:25', '14:38', '14:49', '15:03', '15:30', '16:07', '16:17', '16:29', '16:51', '17:07', '17:30', '17:58', '18:55', '19:10', '19:18', '19:30', '19:40', '19:54', '20:06', '20:18', '20:28', '21:05', '21:18', '21:40', '21:56', '22:28', '22:42', '23:04', '23:20', '23:50', '00:10', '00:50', '02:05', '02:25', '03:10', '03:25', '03:44', '04:25', '04:53', '05:14', '05:42', '05:57', '06:11', '06:31', '06:45', '07:04', '07:13', '08:30', '08:45', '09:16', '09:30', '09:36', '09:50', '10:03', '10:14', '10:30', 'Destination']","['Actual Arrival (Delay)', 'Source', '10:54, 25 Apr 2019 (+2m)', '11:10, 25 Apr 2019 (-7m)', '11:13, 25 Apr 2019 (ETA)', '11:36, 25 Apr 2019 (-12m)', '11:47, 25 Apr 2019 (ETA)', '12:02, 25 Apr 2019 (-15m)', '12:14, 25 Apr 2019 (-16m)', '12:24, 25 Apr 2019 (ETA)', '12:56, 25 Apr 2019 (-29m)', '13:14, 25 Apr 2019 (ETA)', '13:37, 25 Apr 2019 (-27m)', '13:49, 25 Apr 2019 (ETA)', '14:08, 25 Apr 2019 (-36m)', '14:18, 25 Apr 2019 (ETA)', '14:30, 25 Apr 2019 (-37m)', '14:40, 25 Apr 2019 (-37m)', '14:54, 25 Apr 2019 (-34m)', '15:30, 25 Apr 2019 (-54m)', '15:50, 25 Apr 2019 (-1:03h)', '16:44, 25 Apr 2019 (-1:43h)', '16:57, 25 Apr 2019 (-1:37h)', '17:42, 25 Apr 2019 (-1:37h)', '17:51, 25 Apr 2019 (ETA)', '18:19, 25 Apr 2019 (-1:52h)', '18:48, 25 Apr 2019 (ETA)', '18:56, 25 Apr 2019 (ETA)', '19:28, 25 Apr 2019 (ETA)', '19:56, 25 Apr 2019 (ETA)', '20:50, 25 Apr 2019 (ETA)', '21:08, 25 Apr 2019 (ETA)', '21:16, 25 Apr 2019 (ETA)', '21:28, 25 Apr 2019 (ETA)', '21:38, 25 Apr 2019 (ETA)', '21:52, 25 Apr 2019 (ETA)', '22:04, 25 Apr 2019 (ETA)', '22:16, 25 Apr 2019 (ETA)', '22:26, 25 Apr 2019 (ETA)', '22:55, 25 Apr 2019 (ETA)', '23:16, 25 Apr 2019 (ETA)', '23:39, 25 Apr 2019 (ETA)', '23:54, 25 Apr 2019 (ETA)', '00:26, 26 Apr 2019 (ETA)', '00:40, 26 Apr 2019 (ETA)', '01:02, 26 Apr 2019 (ETA)', '01:18, 26 Apr 2019 (ETA)', '01:48, 26 Apr 2019 (ETA)', '02:08, 26 Apr 2019 (ETA)', '02:48, 26 Apr 2019 (ETA)', '03:50, 26 Apr 2019 (ETA)', '04:23, 26 Apr 2019 (ETA)', '05:09, 26 Apr 2019 (ETA)', '05:23, 26 Apr 2019 (ETA)', '05:42, 26 Apr 2019 (ETA)', '06:15, 26 Apr 2019 (ETA)', '06:51, 26 Apr 2019 (ETA)', '07:12, 26 Apr 2019 (ETA)', '07:40, 26 Apr 2019 (ETA)', '07:55, 26 Apr 2019 (ETA)', '08:09, 26 Apr 2019 (ETA)', '08:29, 26 Apr 2019 (ETA)', '08:43, 26 Apr 2019 (ETA)', '09:02, 26 Apr 2019 (ETA)', '09:11, 26 Apr 2019 (ETA)', '10:10, 26 Apr 2019 (ETA)', '10:43, 26 Apr 2019 (ETA)', '11:14, 26 Apr 2019 (ETA)', '11:29, 26 Apr 2019 (ETA)', '11:35, 26 Apr 2019 (ETA)', '11:48, 26 Apr 2019 (ETA)', '12:02, 26 Apr 2019 (ETA)', '12:13, 26 Apr 2019 (ETA)', '12:29, 26 Apr 2019 (ETA)', '12:50, 26 Apr 2019 (ETA)']","['Actual Departure (Delay)', '10:41, 25 Apr 2019 (-1m)', '10:58, 25 Apr 2019 (RT)', '11:14, 25 Apr 2019 (-9m)', '11:24, 25 Apr 2019 (-9m)', '11:38, 25 Apr 2019 (-12m)', '11:52, 25 Apr 2019 (-15m)', '12:04, 25 Apr 2019 (-15m)', '12:15, 25 Apr 2019 (-15m)', '12:30, 25 Apr 2019 (-19m)', '12:58, 25 Apr 2019 (-29m)', '13:14, 25 Apr 2019 (-27m)', '13:43, 25 Apr 2019 (-28m)', '13:57, 25 Apr 2019 (-34m)', '14:10, 25 Apr 2019 (-36m)', '14:20, 25 Apr 2019 (-36m)', '14:32, 25 Apr 2019 (-37m)', '14:42, 25 Apr 2019 (-37m)', '15:15, 25 Apr 2019 (-50m)', '15:38, 25 Apr 2019 (-1:00h)', '16:20, 25 Apr 2019 (-1:31h)', '16:46, 25 Apr 2019 (-1:43h)', '17:05, 25 Apr 2019 (-1:35h)', '17:43, 25 Apr 2019 (-1:36h)', '17:55, 25 Apr 2019 (-1:38h)', '18:28, 25 Apr 2019 (-1:59h)', '18:42, 25 Apr 2019 (-1:51h)', '19:14, 25 Apr 2019 (-2:07h)', '19:30, 25 Apr 2019 (ETD)', '19:58, 25 Apr 2019 (ETD)', '20:55, 25 Apr 2019 (ETD)', '21:10, 25 Apr 2019 (ETD)', '21:18, 25 Apr 2019 (ETD)', '21:30, 25 Apr 2019 (ETD)', '21:40, 25 Apr 2019 (ETD)', '21:54, 25 Apr 2019 (ETD)', '22:06, 25 Apr 2019 (ETD)', '22:18, 25 Apr 2019 (ETD)', '22:28, 25 Apr 2019 (ETD)', '23:05, 25 Apr 2019 (ETD)', '23:18, 25 Apr 2019 (ETD)', '23:40, 25 Apr 2019 (ETD)', '23:56, 25 Apr 2019 (ETD)', '00:28, 26 Apr 2019 (ETD)', '00:42, 26 Apr 2019 (ETD)', '01:04, 26 Apr 2019 (ETD)', '01:20, 26 Apr 2019 (ETD)', '01:50, 26 Apr 2019 (ETD)', '02:10, 26 Apr 2019 (ETD)', '02:50, 26 Apr 2019 (ETD)', '04:05, 26 Apr 2019 (ETD)', '04:25, 26 Apr 2019 (ETD)', '05:10, 26 Apr 2019 (ETD)', '05:25, 26 Apr 2019 (ETD)', '05:44, 26 Apr 2019 (ETD)', '06:25, 26 Apr 2019 (ETD)', '06:53, 26 Apr 2019 (ETD)', '07:14, 26 Apr 2019 (ETD)', '07:42, 26 Apr 2019 (ETD)', '07:57, 26 Apr 2019 (ETD)', '08:11, 26 Apr 2019 (ETD)', '08:31, 26 Apr 2019 (ETD)', '08:45, 26 Apr 2019 (ETD)', '09:04, 26 Apr 2019 (ETD)', '09:13, 26 Apr 2019 (ETD)', '10:30, 26 Apr 2019 (ETD)', '10:45, 26 Apr 2019 (ETD)', '11:16, 26 Apr 2019 (ETD)', '11:30, 26 Apr 2019 (ETD)', '11:36, 26 Apr 2019 (ETD)', '11:50, 26 Apr 2019 (ETD)', '12:03, 26 Apr 2019 (ETD)', '12:14, 26 Apr 2019 (ETD)', '12:30, 26 Apr 2019 (ETD)', 'Destination']","['Distance', '-278', '-270', '-262', '-254', '-246', '-238', '-231', '-221', '-212', '-200', '-189', '-177', '-169', '-158', '-151', '-141', '-132', '-127', '-114', '-106', '-92', '-86', '-49', '-42', '-32', '-19', '', '17', '29', '41', '53', '60', '67', '77', '92', '103', '113', '122', '130', '133', '160', '183', '214', '230', '258', '272', '308', '326', '349', '375', '393', '431', '444', '461', '467', '480', '508', '537', '550', '563', '581', '593', '612', '622', '653', '658', '671', '677', '684', '693', '710', '721', '732', '735']"
